"Track URI","Track Name","Artist Name(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Track Preview URL"
"spotify:track:3hE8eEGm3lnwCb5rlodRan","She-Hulk: Attorney at Law","Amie Doherty","Amie Doherty","2022-09-16","https://i.scdn.co/image/ab67616d0000b2734a8f9cf237c611c0a0706bd8","https://p.scdn.co/mp3-preview/9f1861776c01967788e86db94ab1f7756d9b4358?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:15mxrvcNtDa19hF4q10ok0","I Never Had a Chance","Teddy Joyce and His Dance Music, Jimmy Messene","Various Artists","2017-12-15","https://i.scdn.co/image/ab67616d0000b2730e542bf1ad17f376073353bb","https://p.scdn.co/mp3-preview/a4321594b1e1eb3b0d5b1cdd597e04a0f12e98b0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:568SEFtDjKr7N2PytpA6D5","Over The Rainbow","Judy Garland","Various Artists","1939-08-25","https://i.scdn.co/image/ab67616d0000b2736893ceb167a556d6a9e068fd","https://p.scdn.co/mp3-preview/551e0ec1b19ba27cc9f3dc324fcf135108b54215?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2iQbkmaYIGnCzCvRzEUtzK","Wishing (Will Make It So)","Vera Lynn","Vera Lynn","2014-01-01","https://i.scdn.co/image/ab67616d0000b273b48eb031994afa38b9226280","https://p.scdn.co/mp3-preview/6ea8037aa95db83c7482796fece9c74fbb1e74f5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3xxoo1LSoSajewrSdNdfdo","We Run This","Missy Elliott","Missy Elliott","2006-09-04","https://i.scdn.co/image/ab67616d0000b273b413af6cc3f7362697dacb09","https://p.scdn.co/mp3-preview/452ce02a9202cc748e163d274ff4bdfc7b5cbcfa?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2MFORnxJtvb5T71LDA7GzD","I Want To See The Bright Lights Tonight","Richard & Linda Thompson","Richard & Linda Thompson","1974-01-01","https://i.scdn.co/image/ab67616d0000b2734a8eac7e6b03f8b3db7ee1b0","https://p.scdn.co/mp3-preview/5267bbde336e0defcc7835269075c48721398621?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5jWYqrw9smZkVaxYU0ZbKk","Goodbye Yellow Brick Road","Elton John","Elton John","1990-11-08","https://i.scdn.co/image/ab67616d0000b27310a2dbd14d14e7495e7bf7e5","https://p.scdn.co/mp3-preview/d9b7f8c4726f4ecfb1cd98c75985472c700bc886?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6sCvvleqKbeyOkQDieBYgp","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/c9236c5986791e42321e07aa1aa6918cff1fca61?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6KsDoI8iySmXQ6UaSPuAx4","Love & Loyalty (Believe)","DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna, Busiswa","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/dbc479ff9a94b98febc5023069be4b7d94acad12?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0AoBY2Y3qs6dtGgOD6c91N","Alone","Burna Boy","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/5eee21949484f1dff820199d92ff35e0fc28c17c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2yrtWT6W4KUMbfNtBcH8iN","No Woman No Cry","Tems","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/6c60d7283c6e6ba12d3f67526569b46ae5ad75fe?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5UaiWpx39E60GAsoAtICoV","Árboles Bajo El Mar","Vivir Quintana, Mare Advertencia","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/a4811244006b88b5a4016d12a8c1a5bee5b53091?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2LSsSV7V33wM9EKQA2xjGS","Con La Brisa","Foudeqush, Ludwig Göransson","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/bc32fff82cb95a627d7d995434b113434983788d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7rIMBY4ANvxLDJS1m1TzmH","La Vida","Snow Tha Product, E-40","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/f44add86c190e3608c01d39167da084e72144e77?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2IWpTwTSmuVB6WjeuKN8Cl","Interlude","Stormzy","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/a64ef57efdbd67e3f7e57fa4a83401707e9d52fd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5o77o7nTrQL1mWAyrvVMNI","Coming Back For You","Fireboy DML","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/ab213cb94718129898972f64160882968497ed6c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1rHGit66Qhs5JL3FjaNYsW","They Want It, But No","Tobe Nwigwe, Fat Nwigwe","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/6ceeedd47c03359e3ae7528ded4bdaace3cc9c7a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:02dF3qjpgTpmPCBKo72C06","Laayli' kuxa'ano'one","Adn Maya Colectivo, Pat Boy, Yaalen K'uj, All Mayan Winik","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/6db78b06a885aefa1b6c34c8bf70465fb133e2ce?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1yIJZPDmD1HwxR6SJYYQWA","Limoncello","OG DAYV, Future","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/265840075620aeee4bba8eb8b535ed378dc31ecf?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4m8YqoUZLToSUjpNmb7m5X","Anya Mmiri","CKay, PinkPantheress","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/dc9dd99eaee7fc6ae7e56a19e735b2c4edc68d7b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:11eM29CRUKqdlb6zHe13pP","Wake Up","Bloody Civilian, Rema","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/e14d9807b4b235a88e7f4b6274466e7d65f87761?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0JAxf6vf8Lppihm55k13zv","Pantera","Alemán, Rema","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/f8e9352b6f0ac3d9d40dc71c8ba9ca54d6037a10?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2CFGMjBuqypSwkDaYnrsk8","Jele","DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna, Busiswa","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/576696c49cfad1c09d3d450d1b49bcfb5bfea9e4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7u2cPWo0974RudXZKDmdmT","Inframundo","Blue Rojo","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/672837c1beefc87fb3e2ff865205923635a8ab7e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1p9R4HF2WGtZDISBxMwF3R","No Digas Mi Nombre","Calle x Vida, Foudeqush","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/df06e4a57153c59b920680b6db0473ac78eb78ee?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3c1YCQvr720s61gHPgtkv8","Mi Pueblo","Guadalupe de Jesús Chan Poot","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/5fa0867f4aab731ac4316c40ad9fdc742a866ac1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:18zQTt3ifDv6iLni2YuXMg","Born Again","Rihanna","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/dc32ed53af98ce82f157080c31f55eecc634bca1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3ZOEytgrvLwQaqXreDs2Jx","Can't Stop","Red Hot Chili Peppers","Red Hot Chili Peppers","2002-07-09","https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4","https://p.scdn.co/mp3-preview/1b3bc0aca1746a99cbb8dd07b2325f6499b58a2e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3YMPSKMOovaPYrCdNRUzeq","Dead By X-mas","Hanoi Rocks","Hanoi Rocks","1982-01-01","https://i.scdn.co/image/ab67616d0000b27331b43a1e17a6b7211b5834ed","https://p.scdn.co/mp3-preview/34bc873364a2f357d2ecd9f9ee65d09d593b3887?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4Ie4u5mxn53KoPuEn928Gr","Christmas Treat","Julian Casablancas","Julian Casablancas","2009-11-03","https://i.scdn.co/image/ab67616d0000b273498dac531d5305e48bd860ff","https://p.scdn.co/mp3-preview/9696cb4cd3e64f0425149c9003d1c28d5c1a7313?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6HB7SrfAYptuujPknUexlz","Mrs. Claus","Little Jackie","Little Jackie","2013-11-29","https://i.scdn.co/image/ab67616d0000b27320f379bad769e9408c1e7f7b","https://p.scdn.co/mp3-preview/8424517f9c95493f8af813515effc53433d8c362?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4zMP6aieSmWQNFdp3O4Owv","Just Like Christmas","Low","Low","1999","https://i.scdn.co/image/ab67616d0000b273c0be988f5626c732e89107ce","https://p.scdn.co/mp3-preview/8e0eb0581e2b2fed4f1c16a73ee5c3bc728a6329?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3KssJXt4QgQ7wdce7xlXj7","Christmastime","The Smashing Pumpkins","Various Artists","1997-09-23","https://i.scdn.co/image/ab67616d0000b273928cbca11cb33ce6b27c0b7c","https://p.scdn.co/mp3-preview/340b977b725ed36ff12655cd6106ccea4e0dbec6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3nhzTOc939C4v4ecTEZTPl","Christmas Wrapping","The Waitresses","The Waitresses","1990-10-23","https://i.scdn.co/image/ab67616d0000b273c879a7828a0e73d1b96ddd7a","https://p.scdn.co/mp3-preview/faf012c5c5c8060ed149950c907c16ae53f4d9d4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3VTNVsTTu05dmTsVFrmGpK","Fairytale of New York (feat. Kirsty MacColl)","The Pogues, Kirsty MacColl","The Pogues","1988-09-05","https://i.scdn.co/image/ab67616d0000b273d0ccf94a2d981db731f5dab8","https://p.scdn.co/mp3-preview/55b71084e3cdd6d3f32f52d3e4692f2e68b05124?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5gWJr20lfpkdmUh9wo7V1W","Is This Christmas? - Radio Edit","The Wombats","The Wombats","2007-07-09","https://i.scdn.co/image/ab67616d0000b27364e27be28006c90422c11587","https://p.scdn.co/mp3-preview/d1ace643334f63c048784f07aa9532bd40b8d360?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:33O5sjotRAcT8nwOeYXXEm","I Want An Alien For Christmas","Fountains Of Wayne","Fountains Of Wayne","2005-06-28","https://i.scdn.co/image/ab67616d0000b273f6a9b50e1f2b9d04eef6aaaf","https://p.scdn.co/mp3-preview/a55622f809d88401cc2764f9b54a70d2abf74fd6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7AD4sAsJJQm0Bog0zhwYrf","I Don't Know What Christmas Is (But Christmastime Is Here)","Old 97's","John Murphy","2022-11-23","https://i.scdn.co/image/ab67616d0000b273da9673d5a6ca341770290698","https://p.scdn.co/mp3-preview/cb3e9684df278cd87ef539ad2f64afa94318af64?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2yQLP5RVrvJgkViKronxrK","Here It Is Christmastime","Kevin Bacon, Old 97's","John Murphy","2022-11-23","https://i.scdn.co/image/ab67616d0000b273da9673d5a6ca341770290698","https://p.scdn.co/mp3-preview/fe799288f7e136de93b853b71adea514d3117e91?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4hB8J06D2ZaGkWZDOMpYZB","The Magic Number","De La Soul","De La Soul","1989-03-03","https://i.scdn.co/image/ab67616d0000b273fa8d314f6f91e81889335dfc","https://p.scdn.co/mp3-preview/bcd9317be8ef5362a4b6e4c584a8d3395ef2c277?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:25LbGPUUXth94zV2np4pl7","Holes","David Dastmalchian","Christophe Beck","2023-02-15","https://i.scdn.co/image/ab67616d0000b27397f0c18df9991d578d52898b","https://p.scdn.co/mp3-preview/a973b7bb944b65148e1343eeb6e8b50a1cae073e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4IRHwIZHzlHT1FQpRa5RdE","Goodbye Yellow Brick Road - Remastered 2014","Elton John","Elton John","1973-10-05","https://i.scdn.co/image/ab67616d0000b273f72f1e38e9bd48f18a17ed9b","https://p.scdn.co/mp3-preview/2bbb66b8e6b0ffc9d5b0d6be802fabf4053c8a33?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:73g4NS55tJFJMI4D4E1RtG","Goodbye Yellow Brick Road (From ""Ant-Man and The Wasp: Quantumania Trailer"") - Epic Version","Geek Music","Geek Music","2022-10-29","https://i.scdn.co/image/ab67616d0000b27349878c5a3cd367ace1d7cfe6","https://p.scdn.co/mp3-preview/7181eff8b7135ed92272a0a94894e1f6739f8151?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:02lTDOxHeXTHsdwXoz6lpC","In the Meantime","Spacehog","Spacehog","1995","https://i.scdn.co/image/ab67616d0000b2739511e3a2fc113eae0dd111dd","https://p.scdn.co/mp3-preview/20b0baa4734aebedaf91ce392e0f1f1dd92c106b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6xq5DxZWGgdStAxGAil0yw","Since You Been Gone","Rainbow","Rainbow","1979-01-01","https://i.scdn.co/image/ab67616d0000b273380a8be605d3765f34ec54f7","https://p.scdn.co/mp3-preview/68ba5cfb36e0c7467b08c9d8c299b29611463989?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2BAlPE15dKMXpB5Trutcak","Theme from ""Quantumania""","Christophe Beck","Christophe Beck","2023-02-15","https://i.scdn.co/image/ab67616d0000b27397f0c18df9991d578d52898b","https://p.scdn.co/mp3-preview/bab75f747051b7736aaebae099494f23f65f5ffb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:250vVY5kuMBVbYGzs6I5G4","Hymenoptera","Christophe Beck","Christophe Beck","2023-02-15","https://i.scdn.co/image/ab67616d0000b27397f0c18df9991d578d52898b","https://p.scdn.co/mp3-preview/a278186a9a70e471169823d265b5d8b710776452?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2pS6zWWQCpO0IVEBIbzJh8","Welcome Back (Theme from Welcome Back, Kotter)","John Sebastian","John Sebastian","1976-01-01","https://i.scdn.co/image/ab67616d0000b2733b681e556f4c9b34b5ef7c1f","https://p.scdn.co/mp3-preview/8b5062cb67040b9ec2fa070a696755ecab71b82f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0rVd7bTGtrQUW34xSLzozd","Intergalactic","Beastie Boys","Beastie Boys","2005-11-07","https://i.scdn.co/image/ab67616d0000b273ec2b7f0ff68408d5d7a9eb92","https://p.scdn.co/mp3-preview/73d1f41c7a9458d91774786eb9a5c5964a6d49e6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6JpjIy1M7oxvPJ3uVdUKTe","Creep - Acoustic","Radiohead","Radiohead","1992-09-21","https://i.scdn.co/image/ab67616d0000b2733340ec817b195f40615cc647","https://p.scdn.co/mp3-preview/cf7bcc1b56a3eb087f4d22cb88d60f9317076315?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5zH710lFSLtkHbMkslLDjR","Crazy On You","Heart","Heart","1975","https://i.scdn.co/image/ab67616d0000b2738e8c08ca2feb999bb84f05e6","https://p.scdn.co/mp3-preview/13f1a9cd5da7f84b173572ec4b8817f65bb1432e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1srD2uc11TcQiOmHHrJp8M","Reasons","Earth\, Wind & Fire","Earth\, Wind & Fire","1975-03-15","https://i.scdn.co/image/ab67616d0000b27330bb42e5271f2e046fd36972","https://p.scdn.co/mp3-preview/69f01c0feb153520d6d2c31ac8b5faea3a197416?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2DFRFqWNahKtFD112H2iEZ","Do You Realize??","The Flaming Lips","The Flaming Lips","2002-05-13","https://i.scdn.co/image/ab67616d0000b273ca69f52416a728ebd0b9103c","https://p.scdn.co/mp3-preview/da9cd601ab876dc33b9c96053f191cc42118d5bd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2z1uVu3OwTmPlfqt5TWk5k","We Care a Lot","Faith No More","Faith No More","1987-04-23","https://i.scdn.co/image/ab67616d0000b273a5821e8f8ec56a5a84725134","https://p.scdn.co/mp3-preview/1ed8055539a35e07365aa0ed1047db6b4df33c21?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3OP9la2QTA5artehqjFJCp","Koinu no Carnival -From ""Minute Waltz""-","EHAMIC","EHAMIC","2018-10-04","https://i.scdn.co/image/ab67616d0000b273f2829699bddbc5a884027ea1","https://p.scdn.co/mp3-preview/019d69402407fa2c5703539856561a8552518c91?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1JyNPbzE7t1RUsbpiryGHJ","I'm Always Chasing Rainbows","Alice Cooper","Alice Cooper","1976-01-01","https://i.scdn.co/image/ab67616d0000b273f2f4f42443aa30df2252a0ae","https://p.scdn.co/mp3-preview/e1fc12b8b08bed0c52c20eef6bf2b7dcff111b86?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2eQOMQkStoRUQyq6HGh1iG","San Francisco","The Mowgli's","The Mowgli's","2013-01-01","https://i.scdn.co/image/ab67616d0000b2738960122b302fa9b103eb6bf2","https://p.scdn.co/mp3-preview/159a3a0603abbb1763460e24eaf0297a9e893850?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6mDwOKsf8ycyYeBMYmpjCG","Poor Girl","X","X","1983-09-06","https://i.scdn.co/image/ab67616d0000b273beae11d5455133ae02545de0","https://p.scdn.co/mp3-preview/52c351918675787b30cca8f4424c8c56b2991ef3?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3FjYAj4hg5KiXpVAMjpLKq","This Is the Day","The The","The The","1983-03-13","https://i.scdn.co/image/ab67616d0000b2731bbff7a308778b39fc8c08ba","https://p.scdn.co/mp3-preview/9ce6ef8acaedd38f40da40631c8a244e7243856c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5qxChyzKLEyoPJ5qGrdurN","No Sleep Till Brooklyn","Beastie Boys","Beastie Boys","1986-11-15","https://i.scdn.co/image/ab67616d0000b273a7ea08ab3914c5fb2084a8ac","https://p.scdn.co/mp3-preview/ef084afd1371d71144f3c0c35e01b6af4e7d074c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:456WNXWhDwYOSf5SpTuqxd","Dog Days Are Over","Florence + The Machine","Florence + The Machine","2009","https://i.scdn.co/image/ab67616d0000b273003f81b1f4246362638e682d","https://p.scdn.co/mp3-preview/f2e9f824fbfb697b53daf131cecc55798baea55e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0M1YQiRGel1tTMjA3orfRd","Badlands","Bruce Springsteen","Bruce Springsteen","1978-06-02","https://i.scdn.co/image/ab67616d0000b273e2bb936c55fb54b0b9fdc666","https://p.scdn.co/mp3-preview/f109df45b27dc4c23cd7482f34a881c39cde0a6a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1MV5BzujqyRQ417qj0rXNS","I Will Dare","The Replacements","The Replacements","1984","https://i.scdn.co/image/ab67616d0000b273008cfa8fb96ef0befcbc615a","https://p.scdn.co/mp3-preview/f373fa2e3ba8789c6396f82cd4bc4df2bd4351a4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5519RhpzObr9Mn3iqoeodJ","Come and Get Your Love","Redbone","Redbone","2003-01-01","https://i.scdn.co/image/ab67616d0000b2739664387d422959620c0bbb53","https://p.scdn.co/mp3-preview/2efc56cb1ce46034e8d3522ec49e9df2027f8007?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4qgZs0RNjdzKAS22lP0QjY","Where The Streets Have No Name - Remastered","U2","U2","1987-03-03","https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe","https://p.scdn.co/mp3-preview/e96f76ee302e577a59c1faba689f01b4ca2d092f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6mEvISosl4ozZrgLX0viHa","The Quintet Goes To A Dance","Raymond Scott, Raymond Scott Quintet","Raymond Scott","2003","https://i.scdn.co/image/ab67616d0000b273a6a5124ad6f32726c120a926","https://p.scdn.co/mp3-preview/5b829e3685a7fc66f2caaad1c18df0141fda13af?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5czjjnbTatyFal33a9h1aN","Guess Who's Back","Rakim","Rakim","1996-11-04","https://i.scdn.co/image/ab67616d0000b273796e9d830c2237253fd9b084","https://p.scdn.co/mp3-preview/9823ae8e86982a7173aa31df18569cbb3031b7ff?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6Oj7osQ5EuEoH9YTbPq2I3","Bakar Bakar","Nucleya","Nucleya","2016-09-03","https://i.scdn.co/image/ab67616d0000b273488f991870f6209708b08740","https://p.scdn.co/mp3-preview/3bbc314244028a7c356382fab63a4b1af7af9d7d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0enEy4bPe1QuOwDDg9ovvt","On the Run","Cerebral Ballzy","Cerebral Ballzy","2011-08-07","https://i.scdn.co/image/ab67616d0000b273b51e0adb57d8fac7fc4726ed","https://p.scdn.co/mp3-preview/401a32409daf2f1458c5311fb81c3ae709403c4a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4qYHnP5AmKzXbJhciPV8si","Ain't No Love In The Heart Of The City - Single Version","Bobby ""Blue"" Bland","Bobby ""Blue"" Bland","1974-01-01","https://i.scdn.co/image/ab67616d0000b273229e87b6d1da512c14164cc0","https://p.scdn.co/mp3-preview/a98555d47b3dcee546be8e9a4434c859ac271884?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:39MK3d3fonIP8Mz9oHCTBB","Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Metro Boomin, Swae Lee, Lil Wayne, Offset","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/55f79595d431d76086fdbe4398935a66a758c1ca?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6Ec5LeRzkisa5KJtwLfOoW","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","Metro Boomin, A$AP Rocky, Roisee","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/3797cc439191de6c43be0aa5c6e1aa9479194e3a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0B6g379TMw0nYGXA7y5xHz","All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","Metro Boomin, Future, Lil Uzi Vert","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/a452dc4d3f66a04e9d189b9c71baa8b3776201b8?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3X6qK1LdMkSOhklwRa2ZfG","Danger (Spider) (Offset & JID)","Offset, JID","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/8e156f59d9f3f7162fe8c3dbfc656a1088c80383?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6HexNTb392JS071DoTGo0y","Hummingbird (Metro Boomin & James Blake)","Metro Boomin, James Blake","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/c4d77741f1225597df0179845f63cbd0d11d40fb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5rurggqwwudn9clMdcchxT","Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/f4f13751297cc17a1f284bae8a13b30572c08770?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5Lv5L45PQmp5CTjs5PlQ6e","Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix","EI8HT, Offset","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/a637188da69bbdd6fcd0ce3e09cad44e3873d3b6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0y8Pu7x5jXgUjOIJvQIF5L","Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )","Metro Boomin, Don Toliver, Wizkid, BEAM, Toian","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/b3fe4d14e308788d0493a6ae2ff685f29de6b2fc?cid=9950ac751e34487dbbe027c4fd7f8e99"
